price,title,loc_string,loc,type,subtype,selltype,desc,size,rooms,bathrooms,ppm2
400000.0,"Piso Nàpols. Gran oportunidad , piso de 130 m2, 3 habitaciones dobles ,2 baño",Barcelona - Fort Pienc,,FLAT,FLAT,SECOND_HAND,"AMPLIO PISO EN VENTA ubicado Junto Arc de Triomf
( EIXAMPLE - FORT PIENC)

piso de 120 m2 de 3 habitaciones y 2 baños , conservado

( una de las mejores zonas de BARCELONA )

LA UBICACION DEL PISO ES MUY BUENA :
cerca de Plaza de Tetuan ,Parc de la Estació del Nord , Parc de la Ciutadella , paseo de Lluís Companys.

El piso esta en buen estado.

LAS CARACTERÍSTICAS: DEL PISO SON :

El piso de 130 m² (120m² útiles) en L'Eixample distribuidos en:
- 3 habitaciones dobles, una de ellas dispone de suite.
- 2 baños completos.
- Cocina independiente del salón.
- Amplio salón-comedor.
- Balcón con espacio para mesa y sillas.
- Cerca de PLAZA TETUÁN, y del Parc de la Estació del Nord.


Piso ubicado en el centro de la ciudad de Barcelona cerca de Plaza CATALUÑA, Las RAMBLAS, PASEO SANT JOAN, Ciudadela, en el barrio del Fort Pienc. Estación de tren, metro y autobuses regionales a escasos metros.

NO DUDE EN VISITARLO , LE ENCANTARÁ

Global Invest EJD le acompañará, ayudará y asesorará en todo el proceso de compra teniendo en cuenta sus necesidades, ya sean hipotecas, préstamos, reformas, gestión de alquileres o cualquier otra cuestión, facilitándole todos los pasos en la compraventa del inmueble.",120.0,3.0,2.0,3333.0
345000.0,"Piso Carrer de floridablanca. Piso con 4 habitaciones con ascensor, calefacción y aire acondic",Barcelona - Sant Antoni,,FLAT,FLAT,SECOND_HAND,"MAGNÍFICA OPORTUNIDAD PARA REFORMAR 4 HABITACIONES

El piso cuenta con:
- 4 habitaciones
- 1 baño completo
- Salón/comedor muy luminoso con salida al balcón.
- Plaza de parking incluida en el precio.

¡¡¡NO DUDES EN CONTACTARNOS!!!",87.0,4.0,1.0,3966.0
425000.0,Piso en Carrer de casanova 8,Barcelona - Sant Antoni,Carrer de Casanova 8,FLAT,FLAT,SECOND_HAND,"Admirable piso con balcón en l'Eixample. Housfy: la agencia inmobiliaria online. Se vende piso directamente del propietario en Eixample, Barcelona. Un espacio para disfrutar en tu día a día. Construido en 1973 en el barrio de Sant Antoni. Detalles del inmueble: - Espléndido piso de 90 m2. (Los metros cuadrados están verificados con la Dirección General de Catastro) - Esta vivienda cuenta con 3 habitaciones dobles y 2 baños, perfecto para una familia. - Agradable comedor que te proporcionará el relax diario, creando un precioso y único espacio. - Con una ventajosa cocina en buen estado y equipada con todo lo necesario. - Exterior. Sobre la ubicación, si escoges este barrio para vivir tendrás todos los servicios esenciales que necesitarás para tu nueva vida. A escasos metros encontramos: centros educativos, centros de salud, parques, equipamientos deportivos y supermercados, farmacias, entre otros. No lo dudes más y contacta con nosotros para agendar una visita, conseguiremos la vivienda de tus sueños. Sobre nosotros: Housfy es una plataforma tecnológica que ofrece al propietario/a todos los servicios necesarios para que pueda vender la propiedad por su cuenta. Para más información, visítenos en housfy.com. AICAT número: 7922",90.0,3.0,2.0,4722.0
349000.0,Piso en Calle enamorats 83,Barcelona - Sagrada Família,Calle Enamorats 83,FLAT,FLAT,SECOND_HAND,"Espléndido piso en l'Eixample. Compra tu nuevo hogar SIN INTERMEDIARIOS, directamente con el PROPIETARIO sin tener que pagar más del precio de venta. Homy vende piso completamente a estrenar en l'Eixample, Barcelona, una vivienda luminosa, con balcón y ubicada en un entorno idóneo para disfrutarlo. Este espléndido piso fue construido en el 1955, con ITE en 2015. Características: - Sus 94 m2 ofrecen un espacio moderno y de concepto abierto. (Los metros cuadrados están verificados con la Dirección General de Catastro) - Esta vivienda cuenta con 3 habitaciones, 1 baño y 1 aseo, perfecto para una familia. - Agradable comedor amplio y luminoso, creando un precioso y único espacio con salida a balcón. - Con una ventajosa cocina a estrenar que junto con el lavadero tienen salida a una TERRAZA de uso privativo de 18 m2. El inmueble se entrega reformado. (Home Staging.) Sobre la situación de el piso se sitúa en Barcelona (Barcelona). Con todos los servicios que puedas necesitar para facilitar tus días en todo momento. Abstenerse agencias. Sobre nosotros: Housfy es una plataforma tecnológica que ofrece al propietario/a todos los servicios necesarios para que pueda vender la propiedad por su cuenta. Para más información, visítenos en housfy.com. AICAT número: 7922",94.0,3.0,2.0,3713.0
90000.0,Piso Carrer de viladomat. Piso amueblado con ascensor,Barcelona - Sant Antoni,,FLAT,FLAT,SECOND_HAND,"COQUETO ESTUDIO REFORMADO a muy pocos metros del Mercat Sant Antoni, finca con ascensor, excelente opción para obtener buena rentabilidad.

ALTURA: 4º

TAMAÑO: 13 m ² construidos, distribuidos en HABITACIÓN, BAÑO de tres piezas incluyendo plato de ducha y pequeña COCINA ventilada a patio de luces.

OTROS DETALLES DE INTERÉS;

INMUEBLE: estudio SIN CÉDULA DE HABITABILIDAD, puertas de madera y carpintería de aluminio, renovada instalación eléctrica.

EDIFICIO: hermosa finca con ascensor de 1972, puerta de hierro, ascensor y amplio hall de entrada.

UBICACIÓN: excelente, a 150 m del mercado de Sant Antoni, muy cerca de la línea de Metro L3 (Sant Antoni) y la Av. Paral lel, excelente comunicación con transporte público, a minutos andando de plaza Universitat, Plaza Catalunya y más importantes puntos de interés de la ciudad condal.

Zona con todo tipo servicios, escuelas, ambulatorio, farmacias, supermercados, restaurantes y comercios.

¡Llámenos y estaremos encantados fijar una visita para enseñarle el inmueble dentro de nuestro amplio horario de atención, sábados incluidos!

Mas información sobre la zona:

MERCAT DE SANT ANTONI
Ubicado en el famoso barrio de Sant Antoni, del distrito del Ensanche. El centro neurálgico del barrio lo constituye el mercado de Sant Antoni, muy popular debido a su feria semanal de libros viejos y material de coleccionismo que se celebra cada domingo por la mañana.

C/PARLAMENT
El epicentro de todo este 'boom' es, sin duda, la calle Parlament. Esta vía que une el Raval con el Paral·lel acoge algunos de los mejores locales de la ciudad.

Tecnocasa se caracteriza por poner a disposición de sus clientes una amplia gama de servicios exclusivos destinados a cubrir todas sus necesidades en el proceso de compra o venta de un inmueble. Son unos servicios exclusivos que sólo encontrará en la red de oficinas franquiciadas Tecnocasa y que aportan a la marca un extra de profesionalidad y diferenciación en el sector.

En 2019 el Grupo Tecnocasa celebró el 25 aniversario de su llegada España, donde actualmente cuenta con más de 670 oficinas de las tres marcas en franquicia.
En la actualidad, es el mayor grupo a nivel europeo, con más de 3.000 agencias inmobiliarias y de intermediación financiera presentes en 9 países.

SU PROPIEDAD PRESENTE EN NUESTROS 3.368 PUNTOS DE VENTA DISTRIBUIDOS POR TODO EL MUNDO

ESPAÑA // ITALIA // HUNGRÍA // MÉXICO // POLONIA // FRANCIA // TÚNEZ // TAILANDIA
Porque vender no es cuestión de suerte.
Confíe en nosotros y tendrá la tranquilidad de saber que ha acertado.",13.0,1.0,1.0,6923.0
384000.0,Piso en Calle valencia 495,Barcelona - Sagrada Família,Calle Valencia 495,FLAT,FLAT,SECOND_HAND,"Compra tu nuevo hogar SIN INTERMEDIARIOS, directamente con el PROPIETARIO sin tener que pagar más del precio de venta. Homy Capital tiene en su cartera activa este inmueble en Eixample - Sagrada Família, Barcelona. El inmueble de 85m², se encuentra en una sexta planta real orientado a patio de manzana, lo cual proporciona mucha luz y tranquilidad. Está distribuido en salón comedor con cocina abierta equipada (nevera, horno, microondas, lavavajillas y vitrocerámica de inducción) y galería, 3 habitaciones; 2 habitaciones dobles, 1 habitación individual y dos baños completos con plato de ducha. Está equipado con suelo de gres en la galería y los baños y parquet en el resto de las estancias, carpintería de aluminio, puertas de madera, 2 splits de aire acondicionado en salón y habitación doble. La finca de 1957, dispone de ascensor, está ubicada a escasos metros de la Basílica de la Sagrada Familia, Plaza las Glorias y próxima a zonas verdes, escuelas, comercios y muy buena comunicación tanto en transportes públicos como en transporte propio. El inmueble se entrega completamente reformado, las imágenes son renders. En el precio de venta no se incluye el mobiliario. Abstenerse agencias El certificado energético se sacara nuevo ya que todas las ventanas se han puestos nuevas( el del anuncio corresponde antes de reformar el inmueble) Posibilidad de asesoramiento con bróker financiero gratuito. Pregúntanos sin compromiso.",85.0,3.0,2.0,4518.0
399000.0,Piso en La Nova Esquerra de l´Eixample. Piso de tres habitaciones en venta en l’eixample esquerra,Barcelona - La Nova Esquerra de l´Eixample,,FLAT,FLAT,SECOND_HAND,"Con una ubicación inmejorable, en la calle Provença con Comte d´Urgell, a escasos metros del Mercat del Ninot y del Hospital Clínic, encontramos este bonito piso, en una 3era planta real, de un edificio en perfecto estado de conservación con ascensor e ITE favorable.

Se distribuye en un luminoso y amplio salón con acceso a un balcón que gracias a su orientación Sureste tiene mucha luminosidad dos habitaciones semi dobles a patio interior de luces baño completo o cocina.

La amplia Suite da a patio interior de l´Eixample dispone de un amplio vestidor y baño completo. Desde la Suite se accede a una pequeña galería habilitada como zona de aguas.

Se conservan en perfecto estado la bóveda catalana pintada en blanco, techo de 3metros, calefacción por gas, aire acondicionado por split en el salón, parquet color oscuro y la carpintería original. Posibilidad de recuprar el suelo hidraulico original.

¡No dudes en contactar con aProperties para concertar una visita! Ref. VB2302045",76.0,3.0,2.0,5250.0
450000.0,"Piso en L´Antiga Esquerra de l´Eixample. Piso con 3 habitaciones con ascensor, calefacción y aire acondic",Barcelona - L´Antiga Esquerra de l´Eixample,,FLAT,FLAT,SECOND_HAND,"¡Espectacular vivienda reformada!

Clikalia presenta cinco inmuebles reformados ubicados en el mismo edificio, este en singular se trata de una vivienda en patio de manzana de 88m2 listo para entrar a vivir situado en una 5ª planta con ascensor, ubicado en la Avenida Josep Tarradellas esquina con la plaza Francesc Macià, en el barrio de l'Antiga Esquerra de l'Eixample, Barcelona.

Somos los propietarios de la vivienda ¡NO COBRAMOS COMISIÓN!

El inmueble consta de 3 habitaciones con armarios empotrados, salón-comedor, cocina abierta equipada, 2 baños y balcón. La vivienda cuenta además con aire acondicionado, calefacción y portero físico.

Este inmueble cuenta con una ubicación excelente ya que se encuentra a pocos minutos a pie de la Plaça de Francesc Macià, Parque del Turó y del Hospital Universitari Sagrat Cor. A su vez, muy próximo a múltiples paradas de autobús y metro como Hospital Clínic (L5).

¡Posibilidad de financiación hasta el 100%!

¿Te interesa esta vivienda? ¡Llámanos! Clikalia está a tu disposición de lunes a viernes de 9.00h a 20.00h.

*Precio condicionado a la contratación de servicios adicionales.",83.0,3.0,2.0,5422.0
415000.0,Piso en Cl sant antoni maria claret s/n,Barcelona - Sagrada Família,CL SANT ANTONI MARIA CLARET s/n,FLAT,FLAT,SECOND_HAND,"Compra tu nuevo hogar SIN INTERMEDIARIOS, directamente con el PROPIETARIO sin tener que pagar más del precio de venta. Homy Capital tiene en su cartera activa este inmueble en Eixample - Sagrada Família, Barcelona. El inmueble de 78 m², se encuentra en una primera planta real. Está distribuido salón comedor, 2 habitaciones; 1 habitación doble, 1 habitación individual, cocina americana y un baño completo con plato de ducha y terraza de 28m2. Está equipado con suelo de gres (baño y cocina) y parquet en el resto de las estancias, carpintería de aluminio, puertas de madera y aire acondicionado con bomba de calor. La finca de 1970, dispone de ascensor, próxima a zonas verdes, escuelas, comercios y buena comunicación en transportes públicos. Abstenerse Agencias. Posibilidad de asesoramiento con bróker financiero gratuito. Pregúntanos sin compromiso.",93.0,2.0,2.0,4462.0
425000.0,Piso en Sagrada Família. Piso con asccensor y balcon con vistas a la sagrada familia,Barcelona - Sagrada Família,,FLAT,FLAT,SECOND_HAND,"PISO CON ASCENSOR Y BALCÓN, CON VISTAS A LA SAGRADA FAMILIA.
Vivienda reformada para entrar a vivir. Orientada a este.
En la finca hay ascensor con acceso minusválidos.
Piso luminoso distribuido en 3 habitaciones (antes 4), una doble y dos individuales, cocina de 6m² mas galería interior y salón-comedor amplio de 20m² con salida a balcón exterior.
El piso tiene calefacción y aire acondicionado, suelo de parqué, carpintería de aluminio blanco, dispone de un baño completo con plato de ducha. Tiene armario empotrado en la habitación doble.
Dispone de todos los servicios como diferentes líneas de autobuses, metro (L2-L5), supermercados, colegios, farmacias, bibliotecas, etc.
¡NO DUDE EN VENIR A VISITARLO!
Se informa que los muebles y/o electrodomésticos no están incluidos en el precio a menos que esté especificado.
*Precio final incluido honorarios de agencia. Notaria, registro e impuestos no incluidos*.",82.0,3.0,1.0,5183.0
399000.0,Piso en Cl sant antoni maria claret 154,Barcelona - Sagrada Família,CL SANT ANTONI MARIA CLARET 154,FLAT,FLAT,SECOND_HAND,"Homy Capital tiene en su cartera activa este inmueble en L’Eixample - La Sagrada Familia, Barcelona. Compra tu nuevo hogar SIN INTERMEDIARIOS, directamente con el PROPIETARIO sin tener que pagar más del precio de venta. El inmueble de 77m², se encuentra en una cuarta planta real con 3 grandes balcones. Está distribuido salón comedor con salida a balcón, 3 habitaciones; 1 habitación en suite con salida a balcón y baño completo con plato de ducha, 1 habitación doble con salida a balcón, 1 habitación individual, cocina semi abierta, lavadero y un segundo baño completo con plato de ducha. Está equipado con suelo de gres en el baño, cocina y lavadero y parquet en el resto de las estancias, carpintería de aluminio, puertas de madera, 2 splits de aire acondicionado con bomba de calor, en salón y habitación doble. La finca de 1969, esquinera, dispone de ascensor, está ubicada a escasos metros de la Basílica de la Sagrada Familia, próxima a zonas verdes, escuelas, comercios y muy buena comunicación tanto en transportes públicos como en transporte propio. El inmueble se entrega completamente reformado, las imágenes son del estado actual. En el precio de venta no se incluye el mobiliario. Abstenerse agencias. Posibilidad de asesoramiento con bróker financiero gratuito. Pregúntanos sin compromiso.",77.0,3.0,2.0,4922.0
449000.0,Piso Carrer de casanova. Diagonal/ francesc macià.,Barcelona - L´Antiga Esquerra de l´Eixample,,FLAT,FLAT,SECOND_HAND,"Se trata de una amplia vivienda compuesta por amplio salón- comedor (26m2) exterior a desahogado y tranquilo patio de manzana; 3 habitaciones ( 1 suitte y 2 dobles con armarios empotrados); dos baños completos (1 en suitte) y una cocina espaciosa.

La vivienda se encuentra en perfecto estado para entrar a vivir. Tanto baños como cocina se reformaron manteniendo un muy buen estado de conservación y uso por lo que se podría habitar en cuanto se requiera.

Disfruta de una ubicación envidiable, cerca de centros comerciales, centro y excelentemente comunicada con el resto de la ciudad. También junto a la mejor zona de noche de Barcelona.

No pierda esta oportunidad.

Solicítenos más fotos y cualquier información adicional sin compromiso.

Eritage Solutions S. L. actúa en calidad de profesional cualificado y colegiado, y dispone de seguros de garantía y responsabilidad civil para proteger al consumidor:

- AICAT (Agente Inmobiliario de Cataluña): 9523
- Colegiado API (Agente de la Propiedad Inmobiliaria): A12589

Como cliente, te recomendamos que exijas siempre a tu intermediario el cumplimiento de las obligaciones, garantías y normativas vigentes.

En Eritage Solutions encontrarás un servicio de intermediación inmobiliaria cercano, ético y transparente.
Trabajamos para ti.

Para mas Información no dudes en contactarnos al:


Encuéntranos en:
Calle Aribau 308, Barcelona
Granvia del L´Hospitalet 33, Hospitalet
Calle Trangòl, Torredembarra

Nuestra meta es lograr tus objetivos, representarte y protegerte jurídicamente.",93.0,3.0,2.0,4828.0
180000.0,Apartamento Carrer de parís. Apartamento con ascensor y aire acondicionado,Barcelona - L´Antiga Esquerra de l´Eixample,,APARTMENT,APARTMENT,SECOND_HAND,"PARIS/ JOSEP TARRADELLAS.- SIN CEDULA HABITABILIDAD !!!!!
ALQUILADO A TERMINO CON RENTABILIDAD NETA DEL 5%

Fantástico estudio reformado y equipado con 1 dormitorio independiente.
Sin cédula de habitabilidad. Gran terraza de 30m². Se vende completamente amueblada y equipada. Cocina americana. Muy soleado. Suelos de parquet. AA/CC Finca con servicio de conserjería. Zona con todos los servicios y comunicaciones. A un paso de C. C. L´Illa Diagonal

LLAMENOS PARA AMPLIAR INFORMACIÓN.

HONORARIOS DE AGENCIA NO INCLUIDOS.

El precio no incluye los impuestos legalmente exigibles. Puede encontrar información sobre el cálculo de los impuestos que le corresponden en su caso particular en: /ca/inici/",40.0,1.0,1.0,4500.0
345000.0,Piso Carrer d'aragó. Piso alto y luminoso en calle aragón (esquerra de l'eixample),Barcelona - L´Antiga Esquerra de l´Eixample,,FLAT,FLAT,SECOND_HAND,"Finques BonaCasa promociona piso luminoso y céntrico situado en una de las mejores zonas del centro de la ciudad de Barcelona, en calle Aragón (Esquerre de l'Eixample) a sólo 5 minutos a pie de Passeig de Gracia.

Se trata de una vivienda con todo tipo de servicios a su alrededor característicos del centro de la ciudad como tiendas, transporte, restaurantes, farmacias, escuelas, etc.

Su ubicación le proporciona a esta vivienda todas las ventajas de vivir en el centro de Barcelona. Es un sexto piso con ascensor, donde encontramos al entrar un recibidor que da acceso a una habitación y una cocina grande con lavadero abierto al patio de luces. Desde el mismo recibidor tenemos el acceso a un baño equipado con ducha, y acceso a un amplio salón-comedor con un luminoso gran ventanal que da salida a un balcón que proporciona mucha luz a la vivienda y unas vistas espectaculares de la ciudad.

Desde el mismo comedor tenemos acceso a dos habitaciones. Una mediana con ventana al patio de luces y otra grande con ventana al exterior. Los acabados del piso son de origen, por lo que es ideal si quieres reformarlo a tu gusto.

Si sueñas con tener tu vivienda en el centro de Barcelona y poder disfrutar de un soleado piso exterior en l Esquerra de l Eixample, éste es tu piso.

Pídenos información o cita para visitarlo, estamos seguros de que te gustará.
Finques BonaCasa pone a tu disposición su Servicio Jurídico y su Servicio Financiero para asesorarte en todo tu proceso de compra.",78.0,3.0,1.0,4423.0
345000.0,"Piso Carrer de vilamarí. Piso en venta en vilamarí 37, barcelona",Barcelona - La Nova Esquerra de l´Eixample,,FLAT,FLAT,SECOND_HAND,"Inmomaragall10 y PlazaMaragall10 presentan en exclusiva! Piso de 80 metros con muchas posibilidades, muy cerca de Plaza de España. 3 habitaciones, 1, de matrimonio y las otras 3 mas grandes de lo normal, casi dobles. salón con dos ambientes, muy luminoso. Habitación de matrimonio con salida a sala de estar contigua al salón comedor, muy amplia. 1 habitación con ventana a patio de luces con luz natural. 1 habitación interior. Cocina actualizada. Baño con plato de ducha reformado. suelos bonitos típicos de la época que en la actualidad se cotizan, bien conservados. portería señorial, y elegante, realmente bonita y bien conservada. Esta vivienda se encuentra en un enclave fantástico. a muy pocos metros de la gran vía de Barcelona, Plaza de España, Paralelo,
con un sinfín de combinaciones de trasportes, metro, bus centro, Plaza Catalunya, Las Ramblas. Entradas y salidas de Barcelona cuidad condal. Comercios, colegios y todo tipo de equipamientos municipales. Parques cercanos con paseos de disfrutar en familia, un enclave fantástico donde empezar con tu familia.
INMOMARAGALL10 Y PLAZA MARAGALL10 te ayuda con la hipoteca, asesorándote y acompañándote en todo el proceso, con su grupo profesional, abogado, fiscal, financiero, arquitecto, gestor de tramites de todo tipo. VEN A VERLO, HABLEMOS.",80.0,4.0,1.0,4313.0
360000.0,Piso Carrer d'entença. Piso con 4 habitaciones con ascensor,Barcelona - La Nova Esquerra de l´Eixample,,FLAT,FLAT,SECOND_HAND,"TELLO&ASSOCIATS Gestors de Patrimoni tiene la oportunidad de ofrecerles en exclusiva este inmueble con terraza en calle Entenza, inmejorable ubicación, muy cercano a Av.Josep Tarradellas y Plaça de Francesc Macià, es una zona dinámica y comercial muy bien comunicada, a 10 minutos del centro de la ciudad y de fácil acceso para salir y entrar de la ciudad. Con todos los servicios disponibles muy cercanos como comercios, escuelas, sanidad y transportes públicos. Excelente ubicación como vivienda y como inversión.
La vivienda dispone de 4 habitaciones, 1 baño, cocina con enorme lavadero, salón 20m2 exterior a terraza, muchas posibilidades.
No dude en ponerse en contacto con nosotros para más información y/o concertar una visita.",96.0,4.0,1.0,3750.0
405000.0,Piso en Gran via de les corts catalanes 548. Piso con 3 habitaciones con ascensor,Barcelona - Sant Antoni,Gran Via de les Corts Catalanes 548,FLAT,FLAT,SECOND_HAND,"PISO ALQUILADO

Os presentamos este coqueto piso ubicado a escasos metros del centro de la ciudad Condal.

La vivienda ubicada en una séptima planta, octava real de goza de gran luminosidad sobre todo en el horario de mañana gracias a su orientación. Además está orientada a patio de manzana amplio y tranquilo.

Dispone de 84m2 divididos en 3 habitaciones, dos dobles y una individual, un baño completo con plato de ducha, cocina independiente y salón comedor.

El inmueble, situado en una remonta típica de la zona, se encuentra en una finca regia con ascensor, y dispone de transportes, servicios y comercios de todo tipo.

¡No esperes más y ven a visitarlo!",84.0,3.0,1.0,4821.0
175000.0,Piso Carrer de tamarit. Piso con 3 habitaciones con ascensor,Barcelona - Sant Antoni,,FLAT,FLAT,SECOND_HAND,"Vivienda tipo bajo para reformar en su totalidad de 73 m2, con 3 dormitorios, baño, comedor y cocina independiente.

Ideal para convertir en Loft, debido a la particularidad que sólo una ventana da al exterior y las habitaciones se quedan ciegas.

La vivienda se sitúa muy cerca de la avenida del Paralelo, zona muy consolidada con todo tipo de servicios en los alrededores, comunicado por carreteras C-31, N-340, paradas de bus de las líneas 121, H16, 13, entre otras y línea 3 de Metro (Pobla Sec)",73.0,3.0,1.0,2397.0
319000.0,Piso Carrer de floridablanca. Hermoso piso en barcelona,Barcelona - Sant Antoni,,FLAT,FLAT,SECOND_HAND,"Te presentamos este hermoso piso reformado en una zona muy exclusiva el Eixample, conta de 4 habitaciones 2 dobles una de ellas es suite y 2 sencillas tiene 2 baños ambos con ducha, es exterior tiene entrada de luz natural todo el dia, además esta equipado, la cocina tipo americana es un espacio muy hermoso amplia con muchos detalles de lujo, este piso esta ubicado carca al mercat de San Antoni, suelo parquet esta listo para entrar a vivir todas las habitaciones constan de armarios empotrados, tiene también aire acondicionado que se agradece mucho para este verano, El esta en una espectacular zona junto al metro linea 1 y 2, avda del paralelo, plaza españa, plaza cataluña, poblec sec, plaza universidad, y muchos hoteles, centros comerciales con las tiendas de moda, restaurantes, farmacias, colegios. Recuerda que tambien te asesoramos con todo lo relacionado para su hipoteca no te pierdas esta oportunidad de tener un hermoso piso en una zona hermosa por un precio unico.",97.0,4.0,2.0,3289.0
420000.0,"Piso en La Nova Esquerra de l´Eixample. Piso con 3 habitaciones con ascensor, calefacción y aire acondic",Barcelona - La Nova Esquerra de l´Eixample,,FLAT,FLAT,SECOND_HAND,"¡Vivienda única a estrenar con terraza y garaje incluido!

Clikalia pone a la venta este inmueble exterior de 75 m2 en reforma. Se sitúa en la 5ª planta con ascensor, en la calle Arago, en la Nova Esquerra de l'Eixample.

Somos los propietarios de la vivienda ¡NO COBRAMOS COMISIÓN!

El inmueble consta de 3 habitaciones con armarios empotrados, salón-comedor, cocina abierta equipada y 2 baños. La vivienda cuenta además con patio interior, aire acondicionado y calefacción.

Este inmueble tiene una ubicación excelente ya que se encuentra a pocos minutos a pie del Parque Joan Miró y el Centro Cultural La Modelo, así mismo cuenta con una estupenda comunicación.

Contacta para ver los detalles de la reforma y agendar una visita. ¡Posibilidad de financiación hasta el 100%!

¿Te interesa esta vivienda? ¡Llámanos! Clikalia está a tu disposición de lunes a viernes de 9.00h a 20.00h.",76.0,3.0,2.0,5526.0
460000.0,Piso en Sant Antoni. Luminoso piso reformado junto a plaça españa,Barcelona - Sant Antoni,,FLAT,FLAT,SECOND_HAND,"Maravilloso piso en finca regia, tiene mucha luz, completamente reformado y con ascensor, al lado de Plaça Espanya, en la cuarta planta de un edificio con fachada clásica recién rehabilitada.

Al entrar en el recibidor del piso, se nota una remodelación reciente, con estilo nórdico, con materiales de calidad y de alta gama, y conservado los elementos originales típicos de las fincas regias como las molduras, los techos altos y las puertas de madera (que han sido restauradas).
A mano izquierda está la zona de noche: consta con 3 dormitorios, uno en suite y dos individuales, todos con ventana, 2 baños con ducha italiana, grifería de diseño, y muebles de laca flotantes.
Desde el recibidor, a mano derecha, se encuentra primero la cocina, moderna, totalmente equipada (horno, microondas, placa de inducción, nevera americana, lavavajillas Bosch, campana de extracción real marca Pando), y el salón muy luminoso con balcón y salida a fachada principal.
El piso consta también con una terraza comunitaria en la última planta con vista panorámica a la ciudad (vista a Montjuic, Tibidabo…).

Notaremos que el piso fue remodelado recientemente, y que las instalaciones son nuevas y con garantía (luz, agua, calefacción de gas con radiadores y programador digital, cable de red en todo el piso, caldera de la marca Junkers, aire acondicionado con doble motor para cuatro splits, parquets de máxima calidad, carpintería de aluminio y doble acristalamiento en la fachada, cerradura de seguridad, luces led, aislamiento fónico y térmico en algunas paredes, detalles decorativos como pared de estuco o de ladrillo visto).
En frente de la Fira, cerca al recién inaugurado Mercado de Sant Antoni, la vivienda se encuentra también cerca del pasaje peatonal de Avinguda Mistral, donde se encuentran zonas verdes y todo tipo de servicios y comercios. A tan sólo 5 minutos a pie de Montjuic y de la Plaça Espanya, donde se sitúa el famoso Centro Comercial Las Arenas. La zona se ve enriquecida con una gran oferta cultural gracias a los conocidos teatros de musicales y espectáculos situados en la Avinguda Paral·lel y todo tipo de restaurantes.
Además está excepcionalmente bien comunicada con las paradas de metro Plaça Espanya, Rocafort y Poble Sec (Líneas 1, 3 Y 8), Ferrocarriles de la Generalitat (Líneas R5, R6, R50, R60, S3, S4, S8 y S9), gran red de autobús que comunican la zona con el resto de la ciudad y las líneas del Aerobús directo en sólo 10 minutos al aeropuerto del Prat de Barcelona.",94.0,3.0,2.0,4894.0
360000.0,Piso en L´Antiga Esquerra de l´Eixample. Junto al mercat del ninot,Barcelona - L´Antiga Esquerra de l´Eixample,,FLAT,FLAT,SECOND_HAND,"Grocasa les presenta esta propiedad junto al mercado del Ninot y el Hospital Clinic.

Cuenta con 4 habitaciones de ellas 2 habitaciones dobles y 2 habitaciones individuales, 1 baño, 1 aseo.

Se encuentra en buen estado de conservación (baño y aseo reformados hace pocos meses) y tiene muchas posibilidades de reforma para dejarlo a su gusto.


Finca con ascensor, ITE pasada.


El barrio de Eixample es un conjunto de manzanas cuadradas y calles amplias que se extienden en una retícula uniforme, con un diseño característico que se conoce como el Plan Cerdà. Hoy en día, el barrio de Eixample es uno de los más emblemáticos y transitados de Barcelona, conocido por su arquitectura modernista, sus numerosas tiendas y restaurantes, y su rica vida cultural y social.",85.0,4.0,2.0,4235.0
220000.0,"Apartamento en Gran via, 615. Paseo de gracia","Barcelona - Dreta de l´Eixample
Ver mapa","Gran Via, 615",APARTMENT,APARTMENT,SECOND_HAND,"En uno de los sitios más privilegiados de Barcelona, al lado del Paseo de Gracia, en el complejo de apartamentos Las Arcadias, un apartamento ideal para personas solas o en pareja que quieran vivir sin preocuparse de las cosas cotidianas y en pleno centro de la ciudad, al lado de Plaza Cataluña, de Metro, FFCC, autobuses, etc.

Tiene enfermería 24 horas, conserjería, gimnasio,, biblioteca, sala de tv, terraza ajardinada, servicio de lavandería. Los precios de menú del comedor son muy asequibles y dan desayuno, comida y cena. Servicio de masajista, fisioterapia, hidromasaje, etc.
El apartamento tiene cocina con nevera, lavaplatos, placa de inducción de 2 fuegos, baño completo y todo el apartamento tiene servicio de alarma en caso de necesidad.
Habitación doble con armario empotrado y salón, comedor cocina que da a la calle.
Tiene un trastero de más de 5 metros por si se quieren guardar muebles, maletas, etc.

El apartamento está alquilado desde este mes por un año a 2.000 euros al mes
I",46.0,1.0,1.0,4783.0
